SERIES.MATCH,EVENT,MATCH,ROUND,HALF,POSS,TEAM,OPP,SOURCE,START,END,LOST,SOURCE NOTE,LOST NOTE
338,S7s,23,Pool,2,13,POR,WAL,Scrum,3,14,TRY,Scrum: knock on,TRY: converted
338,S7s,23,Pool,2,14,WAL,POR,Restart,5,7,HE,,HE: ball thrown to touch
338,S7s,23,Pool,2,15,POR,WAL,Line out,9,9,HE,Line out: lost to touch,HE: knock on
338,S7s,23,Pool,2,16,WAL,POR,Scrum,7,15,TRY,Scrum: knock on,TRY: converted
339,S7s,24,Pool,1,1,SCO,FIJ,Reclaim,11,8,Intercepted,,
339,S7s,24,Pool,1,2,FIJ,SCO,Intercept,8,8,Poached,,
339,S7s,24,Pool,1,3,SCO,FIJ,Poach,8,11,Intercepted,,Intercepted: lost fwd in tackle
339,S7s,24,Pool,1,4,FIJ,SCO,Intercept,5,10,HE,Intercept: lost fwd in tackle,HE: lost fwd in tackle
339,S7s,24,Pool,1,5,SCO,FIJ,Scrum,6,8,HE,Scrum: knock on,HE: fwd pass
339,S7s,24,Pool,1,6,FIJ,SCO,Scrum,8,13,TRY,Scrum: fwd pass,TRY: converted
339,S7s,24,Pool,1,7,SCO,FIJ,Scrum,5,8,Intercepted,Scrum: restart knocked by kicking team,
339,S7s,24,Pool,1,8,FIJ,SCO,Intercept,8,13,TRY,,
339,S7s,24,Pool,1,9,FIJ,SCO,Reclaim,11,14,TRY,,TRY: converted
339,S7s,24,Pool,2,10,SCO,FIJ,FK,8,11,Intercepted,FK: restart not 10 by kicking team,Intercept: offload
339,S7s,24,Pool,2,11,FIJ,SCO,Intercept,5,14,TRY,Intercept: off load,TRY: converted
339,S7s,24,Pool,2,12,FIJ,SCO,Reclaim,12,14,TRY,,TRY: converted
339,S7s,24,Pool,2,13,SCO,FIJ,Restart,5,13,TRY,,
339,S7s,24,Pool,2,14,FIJ,SCO,Restart,6,14,TRY,,TRY: converted
339,S7s,24,Pool,2,15,FIJ,SCO,Reclaim,12,15,TRY,,
339,S7s,24,Pool,2,16,SCO,FIJ,Restart,6,6,PEN,,PEN: bc not releasing
339,S7s,24,Pool,2,17,FIJ,SCO,PK,10,15,Intercepted,PK: bc not releasing,Intercept: offload
339,S7s,24,Pool,2,18,SCO,FIJ,Intercept,1,2,Intercepted,Intercept: off load,
339,S7s,24,Pool,2,19,FIJ,SCO,Intercept,14,14,Tackled in goal,,
340,S7s,25,Bowl,1,1,JPN,FRA,Restart,3,2,Poached,,
340,S7s,25,Bowl,1,2,FRA,JPN,Poach,14,14,PEN,,PEN: bc not releasing
340,S7s,25,Bowl,1,3,JPN,FRA,PK,2,5,PEN,PK: bc not releasing,PEN: bc not releasing
340,S7s,25,Bowl,1,4,FRA,JPN,PK,11,13,PEN,PK: bc not releasing,PEN: bc not releasing
340,S7s,25,Bowl,1,5,JPN,FRA,PK,3,6,Intercepted,PK: bc not releasing,
340,S7s,25,Bowl,1,6,FRA,JPN,Intercept,10,13,HE,,HE: knock on
340,S7s,25,Bowl,1,7,JPN,FRA,Scrum,3,5,HE,,HE: knock on 
340,S7s,25,Bowl,1,8,FRA,JPN,Scrum,11,11,HE,Scrum: knock on,HE: knock on
340,S7s,25,Bowl,1,9,JPN,FRA,Scrum,5,5,Scrum stolen,Scrum: knock on,
340,S7s,25,Bowl,1,10,FRA,JPN,Scrum steal,11,13,TRY,,TRY: converted
340,S7s,25,Bowl,1,11,JPN,FRA,Restart,6,6,PEN,,PEN: diving over
340,S7s,25,Bowl,1,12,FRA,JPN,PK,10,14,HE,PK: diving over,HE: knock on
340,S7s,25,Bowl,2,13,FRA,JPN,Restart,1,1,Kicked to touch,,
340,S7s,25,Bowl,2,14,JPN,FRA,Line out,9,11,PEN,Line out: touch kick,PEN: bc not releasing
340,S7s,25,Bowl,2,15,FRA,JPN,PK,5,11,HE,PK: bc not releasing,HE: lost fwd in tackle
340,S7s,25,Bowl,2,16,JPN,FRA,Scrum,5,5,Scrum stolen,Scrum: knock on,
340,S7s,25,Bowl,2,17,FRA,JPN,Scrum steal,11,13,Intercepted,,
340,S7s,25,Bowl,2,18,JPN,FRA,Intercept,3,3,Counter ruck,,
340,S7s,25,Bowl,2,19,FRA,JPN,Counter ruck,13,11,Intercepted,,
340,S7s,25,Bowl,2,20,JPN,FRA,Intercept,5,9,Intercepted,,Intercepted: offload
340,S7s,25,Bowl,2,21,FRA,JPN,Intercept,7,15,TRY,Intercept: off load,TRY: converted
340,S7s,25,Bowl,2,22,FRA,JPN,PK,8,14,PEN,PK: late hit in goal on restart by receiving team,PEN: bc not releasing
340,S7s,25,Bowl,2,23,JPN,FRA,PK,2,2,Counter ruck,PK: bc not releasing,
340,S7s,25,Bowl,2,24,FRA,JPN,Counter ruck,14,15,TRY,,
341,S7s,26,Bowl,1,1,WAL,SAM,Restart,6,8,HE,,HE: fwd pass
341,S7s,26,Bowl,1,2,SAM,WAL,Scrum,8,11,HE,Scrum: fwd pass,HE: knock on 
341,S7s,26,Bowl,1,3,WAL,SAM,Scrum,5,14,Intercepted,Scrum: knock on,Intercept: pop from ground
341,S7s,26,Bowl,1,4,SAM,WAL,Intercept,2,2,Tackled in goal,Intercept: pop from ground,
341,S7s,26,Bowl,1,5,WAL,SAM,Scrum,14,15,TRY,Scrum: 5m,
341,S7s,26,Bowl,1,6,SAM,WAL,Restart,5,7,Kick,,
341,S7s,26,Bowl,1,7,WAL,SAM,Scrum,6,5,PEN,Scrum: kick downed in goal,PEN: bc not releasing
341,S7s,26,Bowl,1,8,SAM,WAL,PK,11,15,Intercepted,PK: bc not releasing,Intercept: offload
341,S7s,26,Bowl,1,9,WAL,SAM,Intercept,1,3,HE,Intercept: off load,HE: knock on 
341,S7s,26,Bowl,1,10,SAM,WAL,Scrum,13,15,HE,Scrum: knock on,HE: ball thrown to touch
341,S7s,26,Bowl,2,11,SAM,WAL,Restart,6,6,PEN,,PEN: diving over
341,S7s,26,Bowl,2,12,WAL,SAM,PK,10,15,HE,PK: diving over,HE: knock on
341,S7s,26,Bowl,2,13,SAM,WAL,Scrum,1,2,HE,Scrum: knock on,HE: knock on 
341,S7s,26,Bowl,2,14,WAL,SAM,Scrum,14,15,HE,Scrum: knock on,HE: knock on
341,S7s,26,Bowl,2,15,SAM,WAL,Scrum,1,2,Kick,Scrum: knock on,
341,S7s,26,Bowl,2,16,WAL,SAM,Kick,8,13,Tackled to touch,,
341,S7s,26,Bowl,2,17,SAM,WAL,Line out,3,3,Line out infraction,Line out: tackled to touch,Line out: not straight
341,S7s,26,Bowl,2,18,WAL,SAM,Scrum,13,10,HE,Scrum: line out not straight,HE: knock on 
341,S7s,26,Bowl,2,19,SAM,WAL,Scrum,6,11,HE,Scrum: knock on,HE: lost fwd in tackle
342,S7s,27,Bowl,1,1,RUS,ARG,Restart,1,2,PEN,,PEN: hands in ruck
342,S7s,27,Bowl,1,2,ARG,RUS,PK,14,14,HE,PK: hands in ruck,HE: knock on 
342,S7s,27,Bowl,1,3,RUS,ARG,Scrum,2,6,Poached,Scrum: knock on,
342,S7s,27,Bowl,1,4,ARG,RUS,Poach,10,13,Kick,,
342,S7s,27,Bowl,1,5,RUS,ARG,Kick,2,3,Kicked to touch,,
342,S7s,27,Bowl,1,6,ARG,RUS,Line out,13,13,HE,,HE: knock on
342,S7s,27,Bowl,1,7,RUS,ARG,Scrum,3,7,PEN,Scrum: knock on,PEN: bc not releasing
342,S7s,27,Bowl,1,8,ARG,RUS,PK,9,14,TRY,PK: bc not releasing,TRY: converted
342,S7s,27,Bowl,1,9,ARG,RUS,Scrum,12,12,PEN,Scrum: restart knocked by receiving team,PEN: bc not releasing
342,S7s,27,Bowl,1,10,RUS,ARG,PK,4,4,Kick,PK: bc not releasing,Kick: touch kick missed
342,S7s,27,Bowl,1,11,ARG,RUS,Kick,3,3,Kicked to touch,,Kick: touch kick to end half
342,S7s,27,Bowl,2,12,ARG,RUS,Restart,6,13,Tackled to touch,,
342,S7s,27,Bowl,2,13,RUS,ARG,Line out,3,3,Line out stolen,Line out: tackled to touch,
342,S7s,27,Bowl,2,14,ARG,RUS,Line out steal,13,14,PEN,,PEN: diving over
342,S7s,27,Bowl,2,15,RUS,ARG,PK,2,5,Kick,PK: diving over,
342,S7s,27,Bowl,2,16,ARG,RUS,Kick,2,2,Kick,,
342,S7s,27,Bowl,2,17,RUS,ARG,Kick,6,8,Scrum stolen,,
342,S7s,27,Bowl,2,18,ARG,RUS,Scrum steal,8,7,Kicked to touch,,
342,S7s,27,Bowl,2,19,RUS,ARG,Line out,6,5,Counter ruck,Line out: touch kick,
342,S7s,27,Bowl,2,20,ARG,RUS,Counter ruck,11,13,TRY,,TRY: converted
342,S7s,27,Bowl,2,21,RUS,ARG,Restart,6,6,HE,,HE: knock on
342,S7s,27,Bowl,2,22,ARG,RUS,Scrum,10,10,HE,Scrum: knock on,HE: fwd pass
342,S7s,27,Bowl,2,23,RUS,ARG,Scrum,6,5,PEN,Scrum: fwd pass,PEN: obstruction
342,S7s,27,Bowl,2,24,ARG,RUS,PK,11,14,Kick,PK: obstruction,
343,S7s,28,Bowl,1,1,POR,KEN,Restart,6,3,Kick,,
343,S7s,28,Bowl,1,2,KEN,POR,Kick,2,2,Kick,,
343,S7s,28,Bowl,1,3,POR,KEN,Kick,6,9,Kick,,
343,S7s,28,Bowl,1,4,KEN,POR,Kick,1,2,Kick,,
343,S7s,28,Bowl,1,5,POR,KEN,Kick,4,4,Kicked to touch,,
343,S7s,28,Bowl,1,6,KEN,POR,Line out,3,13,Tackled to touch,Line out: touch kick,
343,S7s,28,Bowl,1,7,POR,KEN,Line out,1,1,Kick,Line out: tackled to touch,
343,S7s,28,Bowl,1,8,KEN,POR,Kick,5,14,TRY,,TRY: converted
343,S7s,28,Bowl,1,9,POR,KEN,Restart,5,5,Kick,,
343,S7s,28,Bowl,1,10,KEN,POR,Kick,7,6,HE,,HE: ball thrown to touch
343,S7s,28,Bowl,1,11,POR,KEN,Line out,10,11,HE,Line out: lost to touch,HE: knock on
343,S7s,28,Bowl,1,12,KEN,POR,Scrum,5,5,Kick,Scrum: knock on,
343,S7s,28,Bowl,1,13,POR,KEN,Kick,1,1,Kicked to touch,,Kick: touch kick to end half
343,S7s,28,Bowl,2,14,KEN,POR,Line out,1,15,TRY,Line out: restart lost to touch by kicking team,
343,S7s,28,Bowl,2,15,POR,KEN,Restart,6,6,Kick,,
343,S7s,28,Bowl,2,16,KEN,POR,Kick,8,7,Counter ruck,,
343,S7s,28,Bowl,2,17,POR,KEN,Counter ruck,9,8,Intercepted,,
343,S7s,28,Bowl,2,18,KEN,POR,Intercept,8,8,PEN,,PEN: playing ball on the ground
343,S7s,28,Bowl,2,19,POR,KEN,PK,8,14,Intercepted,PK: playing the ball on the ground,
343,S7s,28,Bowl,2,20,KEN,POR,Intercept,2,6,Poached,,
343,S7s,28,Bowl,2,21,POR,KEN,Poach,10,11,PEN,,PEN: diving over
343,S7s,28,Bowl,2,22,KEN,POR,PK,5,7,Line out stolen,PK: diving over,
343,S7s,28,Bowl,2,23,POR,KEN,Line out steal,9,8,HE,,HE: lost fwd in tackle
343,S7s,28,Bowl,2,24,KEN,POR,Scrum,8,8,Scrum stolen,Scrum: knock on,
343,S7s,28,Bowl,2,25,POR,KEN,Scrum steal,8,11,PEN,,PEN: bc not releasing
343,S7s,28,Bowl,2,26,KEN,POR,PK,5,5,Kicked to touch,PK: bc not releasing,Kick: touch kick to end half
344,S7s,29,Cup,1,1,AUS,USA,Reclaim,10,13,TRY,,TRY: converted
344,S7s,29,Cup,1,2,AUS,USA,Reclaim,11,11,HE,,HE: knock on
344,S7s,29,Cup,1,3,USA,AUS,Scrum,5,5,HE,Scrum: knock on,HE: knock on 
344,S7s,29,Cup,1,4,AUS,USA,Scrum,11,15,PEN,Scrum: knock on,PEN: bc not releasing
344,S7s,29,Cup,1,5,USA,AUS,PK,1,3,Kicked to touch,PK: bc not releasing,
344,S7s,29,Cup,1,6,AUS,USA,Line out,4,5,Kick,Line out: touch kick,
344,S7s,29,Cup,1,7,USA,AUS,Kick,2,5,Intercepted,,Intercepted: lost fwd in tackle
344,S7s,29,Cup,1,8,AUS,USA,Intercept,11,13,PEN,,PEN: intentional knock on
344,S7s,29,Cup,1,9,USA,AUS,PK,1,4,Line out stolen,PK: intentional knock on,
344,S7s,29,Cup,1,10,AUS,USA,Line out steal,12,14,HE,,HE: knock on
344,S7s,29,Cup,1,11,USA,AUS,Scrum,2,13,TRY,Scrum: knock on,TRY: converted
344,S7s,29,Cup,2,12,USA,AUS,Reclaim,11,10,PEN,,PEN: diving over
344,S7s,29,Cup,2,13,AUS,USA,PK,6,9,Line out stolen,PK: diving over,
344,S7s,29,Cup,2,14,USA,AUS,Line out steal,7,5,HE,,HE: lost fwd in tackle
344,S7s,29,Cup,2,15,AUS,USA,Scrum,11,10,Poached,Scrum: knock on,
344,S7s,29,Cup,2,16,USA,AUS,Poach,6,14,TRY,,TRY: converted
344,S7s,29,Cup,2,17,AUS,USA,Restart,4,5,Poached,,
344,S7s,29,Cup,2,18,USA,AUS,Poach,11,11,Kick,,
344,S7s,29,Cup,2,19,AUS,USA,Scrum,5,13,HE,Scrum: kick downed in goal,HE: knock on
344,S7s,29,Cup,2,20,USA,AUS,Scrum,3,2,Kick,Scrum: knock on,Kick: touch kick to end half
345,S7s,30,Cup,1,1,FIJ,RSA,Restart,1,7,Poached,,Poached: standing tackle
345,S7s,30,Cup,1,2,RSA,FIJ,Poach,9,8,HE,Poach: standing tackle,HE: knock on
345,S7s,30,Cup,1,3,FIJ,RSA,Scrum,8,5,Kick,Scrum: knock on,
345,S7s,30,Cup,1,4,RSA,FIJ,Kick,4,7,PEN,,PEN: diving over
345,S7s,30,Cup,1,5,FIJ,RSA,PK,9,11,HE,PK: diving over,HE: lost fwd in tackle
345,S7s,30,Cup,1,6,RSA,FIJ,Scrum,5,5,Kick,Scrum: knock on,
345,S7s,30,Cup,1,7,FIJ,RSA,Kick,4,7,Tackled to touch,,
345,S7s,30,Cup,1,8,RSA,FIJ,Line out,9,8,HE,,HE: knock on
345,S7s,30,Cup,1,9,FIJ,RSA,Scrum,8,15,TRY,Scrum: knock on,TRY: converted
345,S7s,30,Cup,1,10,FIJ,RSA,Scrum,10,14,HE,Scrum: restart knocked by receiving team,HE: lost fwd in tackle
345,S7s,30,Cup,2,11,RSA,FIJ,Restart,5,4,PEN,,PEN: bc not releasing
345,S7s,30,Cup,2,12,FIJ,RSA,PK,12,14,PG,PK: bc not releasing,
345,S7s,30,Cup,2,13,RSA,FIJ,Restart,5,9,Kick,,
345,S7s,30,Cup,2,14,FIJ,RSA,Kick,2,2,PEN,,PEN: bc not releasing
345,S7s,30,Cup,2,15,RSA,FIJ,PK,14,15,Intercepted,,
345,S7s,30,Cup,2,16,FIJ,RSA,Intercept,1,1,Tackled to touch,,
345,S7s,30,Cup,2,17,RSA,FIJ,Line out,15,15,PEN,,PEN: hands in ruck
345,S7s,30,Cup,2,18,FIJ,RSA,PK,1,2,Kick,PK: hands in ruck,
345,S7s,30,Cup,2,19,RSA,FIJ,Kick,7,4,Intercepted,,Intercept: offload
345,S7s,30,Cup,2,20,FIJ,RSA,Intercept,12,12,Kick,Intercept: off load,
345,S7s,30,Cup,2,21,RSA,FIJ,Kick,1,2,PEN,,PEN: bc not releasing
345,S7s,30,Cup,2,22,FIJ,RSA,PK,14,15,TRY,PK: bc not releasing,
345,S7s,30,Cup,2,23,RSA,FIJ,FK,8,12,HE,FK: ahead of kicker on restart by kicking team,HE: knock on
346,S7s,31,Cup,1,1,CAN,ENG,Restart,5,5,PEN,,PEN: bc not releasing
346,S7s,31,Cup,1,2,ENG,CAN,PK,11,14,Intercepted,PK: bc not releasing,Intercepted: lost fwd in tackle
346,S7s,31,Cup,1,3,CAN,ENG,Intercept,2,5,Intercepted,Intercept: lost fwd in tackle,
346,S7s,31,Cup,1,4,ENG,CAN,Intercept,11,13,PEN,Intercept: lost fwd in tackle,PEN: playing ball on the ground
346,S7s,31,Cup,1,5,CAN,ENG,PK,3,6,Line out stolen,PK: playing the ball on the ground,
346,S7s,31,Cup,1,6,ENG,CAN,Line out steal,10,10,HE,,HE: fwd pass
346,S7s,31,Cup,1,7,CAN,ENG,Scrum,6,15,TRY,Scrum: fwd pass,TRY: converted
346,S7s,31,Cup,1,8,ENG,CAN,FK,8,15,HE,FK: restart not 10 by kicking team,HE: knock on
346,S7s,31,Cup,1,9,CAN,ENG,Scrum,1,1,Scrum stolen,Scrum: knock on,
346,S7s,31,Cup,1,10,ENG,CAN,Scrum steal,15,14,TRY,,TRY: converted
346,S7s,31,Cup,2,11,ENG,CAN,Restart,5,3,Kicked to touch,,
346,S7s,31,Cup,2,12,CAN,ENG,Line out,4,12,PEN,Line out: touch kick,PEN: diving over
346,S7s,31,Cup,2,13,ENG,CAN,PK,4,12,HE,PK: diving over,HE: lost fwd in tackle
346,S7s,31,Cup,2,14,CAN,ENG,Scrum,4,13,PEN,Scrum: knock on,PEN: bc not releasing
346,S7s,31,Cup,2,15,ENG,CAN,PK,3,14,TRY,PK: bc not releasing,TRY: converted
346,S7s,31,Cup,2,16,CAN,ENG,Restart,1,8,HE,,HE: fwd pass
347,S7s,32,Cup,1,1,NZL,SCO,Restart,5,10,Poached,,
347,S7s,32,Cup,1,2,SCO,NZL,Poach,6,14,TRY,,TRY: converted
347,S7s,32,Cup,1,3,NZL,SCO,FK,8,8,PEN,FK: restart not 10 by kicking team,PEN: bc not releasing
347,S7s,32,Cup,1,4,SCO,NZL,PK,8,13,Kick,PK: bc not releasing,Kick: touch kick missed
347,S7s,32,Cup,1,5,NZL,SCO,Kick,3,13,TRY,,
347,S7s,32,Cup,1,6,SCO,NZL,Restart,6,5,Kick,,
347,S7s,32,Cup,1,7,NZL,SCO,Kick,3,3,Kick,,
347,S7s,32,Cup,1,8,SCO,NZL,Kick,4,7,HE,,HE: lost fwd in tackle
347,S7s,32,Cup,1,9,NZL,SCO,Scrum,9,11,PEN,Scrum: knock on,PEN: side entry
347,S7s,32,Cup,1,10,SCO,NZL,PK,5,5,Kicked to touch,PK: side entry,Kick: touch kick to end half
347,S7s,32,Cup,2,11,SCO,NZL,Restart,3,3,Kicked to touch,,
347,S7s,32,Cup,2,12,NZL,SCO,Line out,10,15,TRY,Line out: touch kick,
347,S7s,32,Cup,2,13,SCO,NZL,Restart,2,4,Kick,,
347,S7s,32,Cup,2,14,NZL,SCO,Kick,6,9,Poached,,
347,S7s,32,Cup,2,15,SCO,NZL,Poach,7,12,PEN,,PEN: side entry
347,S7s,32,Cup,2,16,NZL,SCO,PK,4,11,Kick,PK: side entry,
347,S7s,32,Cup,2,17,SCO,NZL,Kick,3,3,Tackled in goal,,
347,S7s,32,Cup,2,18,NZL,SCO,Scrum,13,11,HE,Scrum: 5m,HE: fwd pass
347,S7s,32,Cup,2,19,SCO,NZL,Scrum,5,6,Counter ruck,Scrum: fwd pass,
347,S7s,32,Cup,2,20,NZL,SCO,Counter ruck,10,8,Kick,,
347,S7s,32,Cup,2,21,SCO,NZL,Kick,1,1,Tackled to touch,,
347,S7s,32,Cup,2,22,NZL,SCO,Line out,15,15,TRY,Line out: tackled to touch,TRY: converted
348,S7s,33,Shield,1,1,JPN,SAM,Restart,6,5,PEN,,PEN: diving over
348,S7s,33,Shield,1,2,SAM,JPN,PK,11,13,PEN,PK: diving over,PEN: diving over
348,S7s,33,Shield,1,3,JPN,SAM,PK,3,9,Line out infraction,PK: diving over,Line out: not straight
348,S7s,33,Shield,1,4,SAM,JPN,Scrum,7,13,TRY,Scrum: line out not straight,
348,S7s,33,Shield,1,5,SAM,JPN,Reclaim,11,14,TRY,,TRY: converted
348,S7s,33,Shield,1,6,JPN,SAM,Restart,5,14,TRY,,TRY: converted
348,S7s,33,Shield,1,7,JPN,SAM,Reclaim,10,14,TRY,,TRY: converted
348,S7s,33,Shield,2,8,SAM,JPN,FK,8,11,PEN,FK: restart not 10 by kicking team,PEN: bc not releasing
348,S7s,33,Shield,2,9,JPN,SAM,PK,5,8,PEN,PK: bc not releasing,PEN: bc not releasing
348,S7s,33,Shield,2,10,SAM,JPN,PK,8,13,Poached,PK: bc not releasing,
348,S7s,33,Shield,2,11,JPN,SAM,Poach,3,7,PEN,,PEN: bc not releasing
348,S7s,33,Shield,2,12,SAM,JPN,PK,9,14,TRY,PK: bc not releasing,TRY: converted
348,S7s,33,Shield,2,13,JPN,SAM,Line out,4,4,Line out infraction,Line out: restart lost to touch by kicking team,Line out: not straight
348,S7s,33,Shield,2,14,SAM,JPN,Scrum,12,11,HE,Scrum: line out not straight,HE: knock on
348,S7s,33,Shield,2,15,JPN,SAM,Scrum,5,5,HE,Scrum: knock on,HE: knock on
348,S7s,33,Shield,2,16,SAM,JPN,Scrum,11,15,TRY,Scrum: knock on,
349,S7s,34,Shield,1,1,RUS,POR,Restart,5,14,TRY,,TRY: converted
349,S7s,34,Shield,1,2,POR,RUS,Restart,6,8,HE,,HE: knock on
349,S7s,34,Shield,1,3,RUS,POR,Scrum,8,10,HE,Scrum: knock on,HE: ball thrown to touch
349,S7s,34,Shield,1,4,POR,RUS,Line out,6,13,TRY,Line out: lost to touch,
349,S7s,34,Shield,1,5,POR,RUS,Reclaim,11,14,Kick,,
349,S7s,34,Shield,1,6,RUS,POR,Kick,2,14,Poached,,
349,S7s,34,Shield,1,7,POR,RUS,Poach,2,13,TRY,,
349,S7s,34,Shield,2,8,POR,RUS,Restart,5,8,HE,,HE: lost fwd in tackle
349,S7s,34,Shield,2,9,RUS,POR,Scrum,8,10,PEN,Scrum: knock on,PEN: bc not releasing
349,S7s,34,Shield,2,10,POR,RUS,PK,6,12,HE,PK: bc not releasing,HE: knock on 
349,S7s,34,Shield,2,11,RUS,POR,Scrum,4,10,Kick,,
349,S7s,34,Shield,2,12,POR,RUS,Kick,2,12,HE,,HE: ball thrown to touch
349,S7s,34,Shield,2,13,RUS,POR,Line out,4,4,Line out stolen,Line out: lost to touch,
349,S7s,34,Shield,2,14,POR,RUS,Line out steal,12,10,HE,,HE: ball thrown to touch
349,S7s,34,Shield,2,15,RUS,POR,Line out,6,6,Line out stolen,Line out: lost to touch,
349,S7s,34,Shield,2,16,POR,RUS,Line out steal,10,12,PEN,,PEN: side entry
349,S7s,34,Shield,2,17,RUS,POR,PK,4,14,HE,PK: side entry,HE: knock on
350,S7s,35,Bowl,1,1,FRA,WAL,Restart,6,13,TRY,,
350,S7s,35,Bowl,1,2,WAL,FRA,FK,8,7,PEN,FK: restart direct to touch by kicking team,PEN: side entry
350,S7s,35,Bowl,1,3,FRA,WAL,PK,9,8,Poached,PK: side entry,
350,S7s,35,Bowl,1,4,WAL,FRA,Poach,8,6,HE,,HE: knock on 
350,S7s,35,Bowl,1,5,WAL,FRA,Scrum,10,15,Poached,Scrum: knock on,
350,S7s,35,Bowl,1,6,FRA,WAL,Poach,1,2,Kick,,
350,S7s,35,Bowl,1,7,WAL,FRA,Kick,11,12,Kick,,
350,S7s,35,Bowl,1,8,FRA,WAL,Kick,1,12,PEN,,PEN: hands in ruck
350,S7s,35,Bowl,1,9,WAL,FRA,PK,4,14,Poached,PK: hands in ruck,
350,S7s,35,Bowl,1,10,FRA,WAL,Poach,2,5,PEN,,PEN: playing ball on the ground
350,S7s,35,Bowl,1,11,WAL,FRA,PK,11,15,TRY,PK: playing the ball on the ground,
350,S7s,35,Bowl,2,12,FRA,WAL,Restart,6,5,PEN,,PEN: bc not releasing
350,S7s,35,Bowl,2,13,WAL,FRA,PK,11,13,Counter ruck,PK: bc not releasing,
350,S7s,35,Bowl,2,14,FRA,WAL,Counter ruck,3,5,Kick,,
350,S7s,35,Bowl,2,15,WAL,FRA,Kick,2,14,HE,,HE: fwd pass
350,S7s,35,Bowl,2,16,FRA,WAL,Scrum,2,2,Kicked to touch,Scrum: fwd pass,
350,S7s,35,Bowl,2,17,WAL,FRA,Line out,13,14,TRY,Line out: touch kick,TRY: converted
350,S7s,35,Bowl,2,18,FRA,WAL,FK,8,15,Intercepted,FK: restart direct to touch by kicking team,Intercepted: lost fwd in tackle
350,S7s,35,Bowl,2,19,WAL,FRA,Intercept,1,1,Kicked to touch,Intercept: lost fwd in tackle,Kick: touch kick to end half
351,S7s,36,Bowl,1,1,KEN,ARG,Restart,2,14,Intercepted,,
351,S7s,36,Bowl,1,2,ARG,KEN,Intercept,2,14,TRY,,TRY: converted
351,S7s,36,Bowl,1,3,KEN,ARG,Restart,2,5,PEN,,PEN: bc not releasing
351,S7s,36,Bowl,1,4,ARG,KEN,PK,11,11,HE,PK: bc not releasing,HE: lost fwd in tackle
351,S7s,36,Bowl,1,5,KEN,ARG,Scrum,5,8,Intercepted,Scrum: knock on,Intercepted: lost fwd in tackle
351,S7s,36,Bowl,1,6,ARG,KEN,Intercept,8,11,Kick,Intercept: lost fwd in tackle,
351,S7s,36,Bowl,1,7,KEN,ARG,22,2,14,TRY,,TRY: converted
351,S7s,36,Bowl,1,8,KEN,ARG,Reclaim,10,4,HE,,HE: knock on
351,S7s,36,Bowl,2,9,KEN,ARG,Scrum,11,11,PEN,Scrum: restart knocked by receiving team,PEN: bc not releasing
351,S7s,36,Bowl,2,10,ARG,KEN,PK,5,13,TRY,PK: bc not releasing,
351,S7s,36,Bowl,2,11,KEN,ARG,Restart,4,2,PEN,,PEN: diving over
351,S7s,36,Bowl,2,12,ARG,KEN,PK,14,14,Kick,PK: diving over,
351,S7s,36,Bowl,2,13,KEN,ARG,22,2,2,Kick,,
351,S7s,36,Bowl,2,14,ARG,KEN,Kick,12,11,Kick,,
351,S7s,36,Bowl,2,15,KEN,ARG,Kick,2,6,Poached,,
351,S7s,36,Bowl,2,16,ARG,KEN,Poach,12,15,TRY,,
351,S7s,36,Bowl,2,17,ARG,KEN,Line out,13,15,TRY,Line out: restart lost to touch by receiving team,TRY: converted
352,S7s,37,Bowl,1,1,AUS,RSA,Reclaim,11,13,Tackled to touch,,
352,S7s,37,Bowl,1,2,RSA,AUS,Line out,3,3,Kick,Line out: tackled to touch,
352,S7s,37,Bowl,1,3,AUS,RSA,Kick,1,1,Kicked to touch,,
352,S7s,37,Bowl,1,4,RSA,AUS,Line out,9,13,Tackled to touch,Line out: touch kick,
352,S7s,37,Bowl,1,5,AUS,RSA,Line out,3,3,Kicked to touch,Line out: tackled to touch,
352,S7s,37,Bowl,1,6,RSA,AUS,Line out,7,14,PEN,Line out: touch kick,PEN: bc not releasing
352,S7s,37,Bowl,1,7,AUS,RSA,PK,2,9,Line out stolen,PK: bc not releasing,
352,S7s,37,Bowl,1,8,RSA,AUS,Line out steal,7,11,Intercepted,,
352,S7s,37,Bowl,1,9,AUS,RSA,Intercept,5,14,TRY,,TRY: converted
352,S7s,37,Bowl,1,10,RSA,AUS,Restart,5,14,TRY,,TRY: converted
352,S7s,37,Bowl,2,11,AUS,RSA,Restart,1,2,Maul,,Maul: held up
352,S7s,37,Bowl,2,12,RSA,AUS,Scrum,14,14,TRY,Scrum: maul held up,TRY: converted
352,S7s,37,Bowl,2,13,AUS,RSA,Restart,4,2,Kicked to touch,,
352,S7s,37,Bowl,2,14,RSA,AUS,Line out,12,14,TRY,Line out: touch kick,TRY: converted
352,S7s,37,Bowl,2,15,AUS,RSA,Restart,4,11,HE,,HE: fwd pass
352,S7s,37,Bowl,2,16,RSA,AUS,Scrum,5,9,Kick,Scrum: fwd pass,
352,S7s,37,Bowl,2,17,AUS,RSA,Kick,4,14,TRY,,
352,S7s,37,Bowl,2,18,RSA,AUS,FK,8,8,Kicked to touch,FK: restart direct to touch by kicking team,Kick: touch kick to end half
353,S7s,38,Bowl,1,1,CAN,SCO,Restart,5,10,PEN,,PEN: bc not releasing
